"longitude","latitude","site","LT_data","extra","outlier","climate","rings","MAT","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","MAP","bio13","bio14","bio15","bio16","bio17","bio18","bio19","elev","Mgmt_zone","Name","US_L3CODE","US_L3NAME","NA_L3CODE","NA_L3NAME","NA_L2CODE","NA_L2NAME","NA_L1CODE","NA_L1NAME","VEGTYP_LAB","PNV_GROUPS","longitude","latitude","FID","site","RASTERVALU","Value","Count","MUKEY","Data_Source","areasymbol","areaname","musym","muname","SumOfcomppct_r","temp_regime","moisture_subclass","moisture_regime","temp_moist_regime","moist_regime_subclass","temp_moist_regime_subclass","common_name","RR_class","RR_class_name"
-118.8886188,42.33303122,451,1,0,0,"warm.Pwinter","mid",58,164,44,7032,274,-98,372,-20,148,152,-27,303,33,12,24,92,50,60,81,1756,"MZ V","Northern Great Basin Management Zone","80","Northern Basin and Range","10.1.3","Northern Basin and Range","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS",NA,"25: Sagebrush",-110.4670188,41.91228122,225,226,"2,552",2552,5877909,676992,"STATSGO2","US","United States","s9050","Sunburst-Rentsac-Poposhia-Moyerson-Luhon-Blazon (s9050)",78,"Frigid","Ustic","Aridic","Frigid-Aridic","Aridic bordering on Ustic","Frigid/Aridic bordering on Ustic","Cool/dry bordering on summer moist",2,"Moderate"
-117.2994188,42.11798122,452,1,0,0,"warm.Pwinter","mid",60,172,43,7502,291,-106,397,-23,156,162,-31,325,37,12,28,108,47,59,98,1737,"MZ IV","Snake River Plain Management Zone","80","Northern Basin and Range","10.1.3","Northern Basin and Range","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Sagebrush steppe","23: Juniper Steppe",-110.4554188,41.88423122,218,219,"2,552",2552,5877909,676992,"STATSGO2","US","United States","s9050","Sunburst-Rentsac-Poposhia-Moyerson-Luhon-Blazon (s9050)",78,"Frigid","Ustic","Aridic","Frigid-Aridic","Aridic bordering on Ustic","Frigid/Aridic bordering on Ustic","Cool/dry bordering on summer moist",2,"Moderate"
-117.2646188,42.11798122,453,1,0,0,"warm.Pwinter","mid",61,172,43,7492,292,-105,397,-23,157,162,-30,325,37,12,28,108,47,59,98,1744,"MZ IV","Snake River Plain Management Zone","80","Northern Basin and Range","10.1.3","Northern Basin and Range","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Sagebrush steppe","25: Sagebrush",-110.4554188,41.89358122,216,217,"2,552",2552,5877909,676992,"STATSGO2","US","United States","s9050","Sunburst-Rentsac-Poposhia-Moyerson-Luhon-Blazon (s9050)",78,"Frigid","Ustic","Aridic","Frigid-Aridic","Aridic bordering on Ustic","Frigid/Aridic bordering on Ustic","Cool/dry bordering on summer moist",2,"Moderate"
-115.8726188,41.00533122,454,0,1,0,"warm.Pwinter","mid",65,164,40,7962,295,-108,403,-23,167,171,-33,348,39,14,28,109,49,63,100,1890,"MZ IV","Snake River Plain Management Zone","13","Central Basin and Range","10.1.5","Central Basin and Range","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Great Basin sagebrush","25: Sagebrush",-110.4438188,41.93098122,116,117,"2,552",2552,5877909,676992,"STATSGO2","US","United States","s9050","Sunburst-Rentsac-Poposhia-Moyerson-Luhon-Blazon (s9050)",78,"Frigid","Ustic","Aridic","Frigid-Aridic","Aridic bordering on Ustic","Frigid/Aridic bordering on Ustic","Cool/dry bordering on summer moist",2,"Moderate"
-111.9518188,40.39758122,455,1,0,0,"core","center",92,144,35,8819,315,-87,402,83,207,207,-21,414,46,22,19,130,75,75,102,1524,"MZ III","Southern Great Basin Management Zone","13","Central Basin and Range","10.1.5","Central Basin and Range","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Great Basin sagebrush","22: Juniper - Pinyon",-110.4322188,41.85618122,221,222,"2,552",2552,5877909,676992,"STATSGO2","US","United States","s9050","Sunburst-Rentsac-Poposhia-Moyerson-Luhon-Blazon (s9050)",78,"Frigid","Ustic","Aridic","Frigid-Aridic","Aridic bordering on Ustic","Frigid/Aridic bordering on Ustic","Cool/dry bordering on summer moist",2,"Moderate"
-115.6522188,40.05163122,456,1,0,0,"core","center",72,158,39,8059,296,-102,398,55,175,180,-27,356,38,17,21,109,61,68,96,1969,"MZ III","Southern Great Basin Management Zone","13","Central Basin and Range","10.1.5","Central Basin and Range","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS",NA,"25: Sagebrush",-110.4322188,41.86553122,107,108,"2,552",2552,5877909,676992,"STATSGO2","US","United States","s9050","Sunburst-Rentsac-Poposhia-Moyerson-Luhon-Blazon (s9050)",78,"Frigid","Ustic","Aridic","Frigid-Aridic","Aridic bordering on Ustic","Frigid/Aridic bordering on Ustic","Cool/dry bordering on summer moist",2,"Moderate"
-112.3694188,36.16203122,457,1,0,0,"warm.Pwinter","mid",87,163,44,7307,289,-77,366,179,116,184,-1,395,53,13,33,127,55,110,108,2011,NA,NA,"23","Arizona/New Mexico Mountains","13.1.1","Arizona/New Mexico Mountains","13.1","UPPER GILA MOUNTAINS","13","TEMPERATE SIERRAS",NA,"22: Juniper - Pinyon",-110.4322188,41.88423122,219,220,"2,552",2552,5877909,676992,"STATSGO2","US","United States","s9050","Sunburst-Rentsac-Poposhia-Moyerson-Luhon-Blazon (s9050)",78,"Frigid","Ustic","Aridic","Frigid-Aridic","Aridic bordering on Ustic","Frigid/Aridic bordering on Ustic","Cool/dry bordering on summer moist",2,"Moderate"
-112.4042188,36.15268122,458,1,0,0,"warm.Pwinter","mid",90,163,44,7362,293,-75,368,183,119,188,1,385,52,13,33,125,53,108,105,1950,NA,NA,"23","Arizona/New Mexico Mountains","13.1.1","Arizona/New Mexico Mountains","13.1","UPPER GILA MOUNTAINS","13","TEMPERATE SIERRAS",NA,"22: Juniper - Pinyon",-110.4322188,41.89358122,125,126,"2,552",2552,5877909,676992,"STATSGO2","US","United States","s9050","Sunburst-Rentsac-Poposhia-Moyerson-Luhon-Blazon (s9050)",78,"Frigid","Ustic","Aridic","Frigid-Aridic","Aridic bordering on Ustic","Frigid/Aridic bordering on Ustic","Cool/dry bordering on summer moist",2,"Moderate"
-112.3462188,36.14333122,459,1,0,0,"warm.Pwinter","mid",84,163,44,7268,285,-79,364,176,114,181,-3,402,54,13,33,130,55,112,111,2012,NA,NA,"23","Arizona/New Mexico Mountains","13.1.1","Arizona/New Mexico Mountains","13.1","UPPER GILA MOUNTAINS","13","TEMPERATE SIERRAS",NA,"22: Juniper - Pinyon",-110.4322188,41.91228122,120,121,"2,552",2552,5877909,676992,"STATSGO2","US","United States","s9050","Sunburst-Rentsac-Poposhia-Moyerson-Luhon-Blazon (s9050)",78,"Frigid","Ustic","Aridic","Frigid-Aridic","Aridic bordering on Ustic","Frigid/Aridic bordering on Ustic","Cool/dry bordering on summer moist",2,"Moderate"
-112.3810188,36.13398122,460,1,0,0,"warm.Pwinter","mid",90,164,44,7356,293,-75,368,183,119,188,1,384,52,13,32,125,53,108,104,1950,NA,NA,"23","Arizona/New Mexico Mountains","13.1.1","Arizona/New Mexico Mountains","13.1","UPPER GILA MOUNTAINS","13","TEMPERATE SIERRAS",NA,"22: Juniper - Pinyon",-110.4206188,41.86553122,108,109,"2,552",2552,5877909,676992,"STATSGO2","US","United States","s9050","Sunburst-Rentsac-Poposhia-Moyerson-Luhon-Blazon (s9050)",78,"Frigid","Ustic","Aridic","Frigid-Aridic","Aridic bordering on Ustic","Frigid/Aridic bordering on Ustic","Cool/dry bordering on summer moist",2,"Moderate"
-112.3114188,36.09658122,461,1,0,0,"warm.Pwinter","mid",88,164,44,7298,291,-76,367,180,117,185,0,386,53,13,33,127,53,110,104,1950,NA,NA,"23","Arizona/New Mexico Mountains","13.1.1","Arizona/New Mexico Mountains","13.1","UPPER GILA MOUNTAINS","13","TEMPERATE SIERRAS",NA,"22: Juniper - Pinyon",-110.4206188,41.87488122,105,106,"2,552",2552,5877909,676992,"STATSGO2","US","United States","s9050","Sunburst-Rentsac-Poposhia-Moyerson-Luhon-Blazon (s9050)",78,"Frigid","Ustic","Aridic","Frigid-Aridic","Aridic bordering on Ustic","Frigid/Aridic bordering on Ustic","Cool/dry bordering on summer moist",2,"Moderate"
-112.2998188,36.08723122,462,1,0,0,"warm.Pwinter","mid",87,164,44,7307,289,-77,366,179,116,184,-1,389,53,13,33,127,54,110,105,1950,NA,NA,"23","Arizona/New Mexico Mountains","13.1.1","Arizona/New Mexico Mountains","13.1","UPPER GILA MOUNTAINS","13","TEMPERATE SIERRAS",NA,"22: Juniper - Pinyon",-110.4206188,41.88423122,129,130,"2,552",2552,5877909,676992,"STATSGO2","US","United States","s9050","Sunburst-Rentsac-Poposhia-Moyerson-Luhon-Blazon (s9050)",78,"Frigid","Ustic","Aridic","Frigid-Aridic","Aridic bordering on Ustic","Frigid/Aridic bordering on Ustic","Cool/dry bordering on summer moist",2,"Moderate"
-112.2882188,36.07788122,463,1,0,0,"warm.Pwinter","mid",86,164,44,7276,288,-78,366,178,115,183,-2,390,53,13,33,127,54,110,106,1950,NA,NA,"23","Arizona/New Mexico Mountains","13.1.1","Arizona/New Mexico Mountains","13.1","UPPER GILA MOUNTAINS","13","TEMPERATE SIERRAS",NA,"22: Juniper - Pinyon",-110.4206188,41.89358122,126,127,"2,552",2552,5877909,676992,"STATSGO2","US","United States","s9050","Sunburst-Rentsac-Poposhia-Moyerson-Luhon-Blazon (s9050)",78,"Frigid","Ustic","Aridic","Frigid-Aridic","Aridic bordering on Ustic","Frigid/Aridic bordering on Ustic","Cool/dry bordering on summer moist",2,"Moderate"
-112.2534188,36.04983122,464,1,0,0,"warm.Pwinter","mid",89,165,44,7340,291,-78,369,181,119,186,0,380,53,13,34,126,53,109,101,1951,NA,NA,"23","Arizona/New Mexico Mountains","13.1.1","Arizona/New Mexico Mountains","13.1","UPPER GILA MOUNTAINS","13","TEMPERATE SIERRAS",NA,"22: Juniper - Pinyon",-110.4206188,41.90293122,123,124,"2,552",2552,5877909,676992,"STATSGO2","US","United States","s9050","Sunburst-Rentsac-Poposhia-Moyerson-Luhon-Blazon (s9050)",78,"Frigid","Ustic","Aridic","Frigid-Aridic","Aridic bordering on Ustic","Frigid/Aridic bordering on Ustic","Cool/dry bordering on summer moist",2,"Moderate"
-112.2186188,36.02178122,465,1,0,0,"warm.Pwinter","mid",87,165,44,7295,289,-78,367,178,116,183,-2,385,53,13,33,127,53,110,104,1950,NA,NA,"23","Arizona/New Mexico Mountains","13.1.1","Arizona/New Mexico Mountains","13.1","UPPER GILA MOUNTAINS","13","TEMPERATE SIERRAS",NA,"22: Juniper - Pinyon",-110.4206188,41.91228122,121,122,"2,552",2552,5877909,676992,"STATSGO2","US","United States","s9050","Sunburst-Rentsac-Poposhia-Moyerson-Luhon-Blazon (s9050)",78,"Frigid","Ustic","Aridic","Frigid-Aridic","Aridic bordering on Ustic","Frigid/Aridic bordering on Ustic","Cool/dry bordering on summer moist",2,"Moderate"
-114.1906188,43.24933122,466,1,0,0,"cold.Pwinter","mid",63,159,37,9175,300,-129,429,-42,174,180,-58,343,48,11,42,138,42,52,131,1469,"MZ IV","Snake River Plain Management Zone","12","Snake River Plain","10.1.8","Snake River Plain","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Sagebrush steppe","25: Sagebrush",-110.4206188,41.92163122,119,120,"2,552",2552,5877909,676992,"STATSGO2","US","United States","s9050","Sunburst-Rentsac-Poposhia-Moyerson-Luhon-Blazon (s9050)",78,"Frigid","Ustic","Aridic","Frigid-Aridic","Aridic bordering on Ustic","Frigid/Aridic bordering on Ustic","Cool/dry bordering on summer moist",2,"Moderate"
-114.2022188,43.23998122,467,1,0,0,"cold.Pwinter","mid",63,158,36,9140,300,-128,428,-42,174,180,-57,343,48,11,42,138,42,52,131,1465,"MZ IV","Snake River Plain Management Zone","12","Snake River Plain","10.1.8","Snake River Plain","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Sagebrush steppe","25: Sagebrush",-110.4090188,41.87488122,106,107,"2,552",2552,5877909,676992,"STATSGO2","US","United States","s9050","Sunburst-Rentsac-Poposhia-Moyerson-Luhon-Blazon (s9050)",78,"Frigid","Ustic","Aridic","Frigid-Aridic","Aridic bordering on Ustic","Frigid/Aridic bordering on Ustic","Cool/dry bordering on summer moist",2,"Moderate"
-115.9654188,41.87488122,468,0,1,0,"cold.Pwinter","mid",49,180,44,7448,281,-126,407,-33,143,148,-44,360,41,15,28,119,54,66,107,1885,"MZ IV","Snake River Plain Management Zone","80","Northern Basin and Range","10.1.3","Northern Basin and Range","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS",NA,"31: Mountain grassland",-110.4090188,41.88423122,130,131,"2,552",2552,5877909,676992,"STATSGO2","US","United States","s9050","Sunburst-Rentsac-Poposhia-Moyerson-Luhon-Blazon (s9050)",78,"Frigid","Ustic","Aridic","Frigid-Aridic","Aridic bordering on Ustic","Frigid/Aridic bordering on Ustic","Cool/dry bordering on summer moist",2,"Moderate"
-111.9402188,40.43498122,469,1,0,0,"cold.Pwinter","mid",92,144,35,8773,317,-85,402,82,207,207,-20,442,50,22,22,141,76,76,112,1524,"MZ III","Southern Great Basin Management Zone","13","Central Basin and Range","10.1.5","Central Basin and Range","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Great Basin sagebrush","22: Juniper - Pinyon",-110.4090188,41.89358122,127,128,"2,552",2552,5877909,676992,"STATSGO2","US","United States","s9050","Sunburst-Rentsac-Poposhia-Moyerson-Luhon-Blazon (s9050)",78,"Frigid","Ustic","Aridic","Frigid-Aridic","Aridic bordering on Ustic","Frigid/Aridic bordering on Ustic","Cool/dry bordering on summer moist",2,"Moderate"
-111.9402188,40.42563122,470,1,0,0,"cold.Pwinter","mid",92,144,35,8773,316,-86,402,82,207,207,-20,437,49,22,21,139,75,75,111,1559,"MZ III","Southern Great Basin Management Zone","13","Central Basin and Range","10.1.5","Central Basin and Range","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Great Basin sagebrush","22: Juniper - Pinyon",-110.4090188,41.90293122,124,125,"2,552",2552,5877909,676992,"STATSGO2","US","United States","s9050","Sunburst-Rentsac-Poposhia-Moyerson-Luhon-Blazon (s9050)",78,"Frigid","Ustic","Aridic","Frigid-Aridic","Aridic bordering on Ustic","Frigid/Aridic bordering on Ustic","Cool/dry bordering on summer moist",2,"Moderate"
-112.0214188,40.41628122,471,1,0,0,"cold.Pwinter","mid",89,139,35,8731,310,-85,395,77,204,204,-21,473,53,24,22,152,80,80,120,1602,"MZ III","Southern Great Basin Management Zone","13","Central Basin and Range","10.1.5","Central Basin and Range","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS",NA,"22: Juniper - Pinyon",-110.4090188,41.91228122,122,123,"2,552",2552,5877909,676992,"STATSGO2","US","United States","s9050","Sunburst-Rentsac-Poposhia-Moyerson-Luhon-Blazon (s9050)",78,"Frigid","Ustic","Aridic","Frigid-Aridic","Aridic bordering on Ustic","Frigid/Aridic bordering on Ustic","Cool/dry bordering on summer moist",2,"Moderate"
-111.9518188,40.41628122,472,1,0,0,"cold.Pwinter","mid",90,142,35,8748,313,-86,399,79,205,205,-21,471,52,23,22,150,79,79,122,1582,"MZ III","Southern Great Basin Management Zone","13","Central Basin and Range","10.1.5","Central Basin and Range","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Great Basin sagebrush","22: Juniper - Pinyon",-110.4090188,41.93098122,101,102,"2,552",2552,5877909,676992,"STATSGO2","US","United States","s9050","Sunburst-Rentsac-Poposhia-Moyerson-Luhon-Blazon (s9050)",78,"Frigid","Ustic","Aridic","Frigid-Aridic","Aridic bordering on Ustic","Frigid/Aridic bordering on Ustic","Cool/dry bordering on summer moist",2,"Moderate"
-112.0214188,40.40693122,473,1,0,0,"cold.Pwinter","mid",90,140,35,8768,311,-86,397,79,205,205,-21,448,50,23,21,143,78,78,112,1563,"MZ III","Southern Great Basin Management Zone","13","Central Basin and Range","10.1.5","Central Basin and Range","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS",NA,"25: Sagebrush",-110.3394188,39.64958122,488,489,"142,189",142189,783195,503700,"gSSURGO","UT616","Carbon Area, Utah, Parts of Carbon and Emery Counties","125","Uinta-Toze families complex",65,"Cryic","Typic","Udic","Cryic-Udic","Udic-Typic","Cryic/Udic-Typic","Cold/moist",1,"High"
-112.0098188,40.40693122,474,1,0,0,"cold.Pwinter","mid",90,140,35,8771,311,-86,397,79,205,205,-22,451,50,23,21,144,78,78,113,1574,"MZ III","Southern Great Basin Management Zone","13","Central Basin and Range","10.1.5","Central Basin and Range","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS",NA,"22: Juniper - Pinyon",-110.2466188,40.93988122,397,398,"5,035",5035,125190,2403980,"Utah draft SSURGO","UT647","Wasatch-Cache National Forest, Utah and Wyoming","485","Gany-Richollow-Geemore families association, 30 to 70 percent slopes",85,"Cryic","Typic","Udic","Cryic-Udic","Udic-Typic","Cryic/Udic-Typic","Cold/moist",1,"High"
-111.9982188,40.40693122,475,1,0,0,"cold.Pwinter","mid",88,140,35,8719,310,-86,396,77,203,203,-22,483,53,24,22,153,81,81,124,1624,"MZ III","Southern Great Basin Management Zone","13","Central Basin and Range","10.1.5","Central Basin and Range","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS",NA,"22: Juniper - Pinyon",-110.1190188,35.75063122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-111.9634188,40.40693122,476,1,0,0,"cold.Pwinter","mid",90,142,35,8756,313,-86,399,79,205,205,-21,459,51,23,21,146,78,78,117,1585,"MZ III","Southern Great Basin Management Zone","13","Central Basin and Range","10.1.5","Central Basin and Range","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Great Basin sagebrush","22: Juniper - Pinyon",-110.0378188,42.00578122,1,2,"950",950,89187949,676953,"STATSGO2","US","United States","s9011","Wint-Westvaco-Teagulf-Tasselman-Rogrube-Huguston-Haterton (s9011)",55,"Frigid","Ustic","Aridic","Frigid-Aridic","Aridic bordering on Ustic","Frigid/Aridic bordering on Ustic","Cool/dry bordering on summer moist",2,"Moderate"
-111.9518188,40.40693122,477,1,0,0,"cold.Pwinter","mid",91,143,35,8782,314,-86,400,82,207,207,-21,440,49,22,21,139,77,77,111,1544,"MZ III","Southern Great Basin Management Zone","13","Central Basin and Range","10.1.5","Central Basin and Range","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Great Basin sagebrush","25: Sagebrush",-109.9914188,37.62063122,331,332,"235,683",235683,106031,1651431,"gSSURGO","UT638","San Juan County, Utah, Central Part","72","Rock outcrop-Nizhoni-Bamac complex, 5 to 60 percent slopes",30,"Mesic","Aridic","Ustic","Mesic-Ustic","Ustic bordering on Aridic","Mesic/Ustic bordering on Aridic","Warm/summer moist bordering on dry",3,"Low"
-112.0214188,40.39758122,478,1,0,0,"cold.Pwinter","mid",89,140,35,8748,310,-86,396,78,205,205,-22,461,51,24,21,146,80,80,116,1599,"MZ III","Southern Great Basin Management Zone","13","Central Basin and Range","10.1.5","Central Basin and Range","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS",NA,"25: Sagebrush",-109.9334188,42.64158122,25,26,"300,869",300869,1898090,1906355,"gSSURGO","WY635","Sublette County Area, Wyoming","5419","Fonce-Taffom-Twocabin complex, 2 to 15 percent slopes",85,"Frigid","Ustic","Aridic","Frigid-Aridic","Aridic bordering on Ustic","Frigid/Aridic bordering on Ustic","Cool/dry bordering on summer moist",2,"Moderate"
-112.0098188,40.39758122,479,1,0,0,"cold.Pwinter","mid",90,140,35,8764,311,-86,397,81,205,205,-21,442,49,23,21,140,78,78,110,1565,"MZ III","Southern Great Basin Management Zone","13","Central Basin and Range","10.1.5","Central Basin and Range","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS",NA,"22: Juniper - Pinyon",-109.8638188,38.99508122,147,148,"142,915",142915,3227100,504573,"gSSURGO","UT624","Grand County, Utah - Central Part","75","Toddler-Ravola-Glenton families association",70,"Mesic","Typic","Aridic","Mesic-Aridic","Aridic-Typic","Mesic/Aridic-Typic","Warm/dry",3,"Low"
-111.9982188,40.39758122,480,1,0,0,"cold.Pwinter","mid",89,140,35,8754,311,-86,397,78,204,204,-22,475,52,24,22,150,81,81,122,1606,"MZ III","Southern Great Basin Management Zone","13","Central Basin and Range","10.1.5","Central Basin and Range","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS",NA,"22: Juniper - Pinyon",-109.8522188,39.50933122,313,314,"7,775",7775,5140810,674400,"STATSGO2","US","United States","s7875","Winteridge-Towave-Castner-Atchee (s7875)",53,"Frigid","Typic","Ustic","Frigid-Ustic","Ustic-Typic","Frigid/Ustic-Typic","Cool/summer moist",1,"High"
-112.0214188,40.38823122,481,1,0,0,"cold.Pwinter","mid",90,140,35,8767,311,-86,397,81,205,205,-21,432,48,23,20,137,77,77,107,1566,"MZ III","Southern Great Basin Management Zone","13","Central Basin and Range","10.1.5","Central Basin and Range","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS",NA,"22: Juniper - Pinyon",-109.8406188,42.15538122,2,3,"950",950,89187949,676953,"STATSGO2","US","United States","s9011","Wint-Westvaco-Teagulf-Tasselman-Rogrube-Huguston-Haterton (s9011)",55,"Frigid","Ustic","Aridic","Frigid-Aridic","Aridic bordering on Ustic","Frigid/Aridic bordering on Ustic","Cool/dry bordering on summer moist",2,"Moderate"
-112.2534188,40.27603122,482,1,0,0,"core","center",92,137,34,8792,311,-85,396,79,208,208,-19,415,48,24,23,137,76,76,94,1638,"MZ III","Southern Great Basin Management Zone","13","Central Basin and Range","10.1.5","Central Basin and Range","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Great Basin sagebrush","28: Desert shrub",-109.8058188,41.16428122,160,161,"950",950,89187949,676953,"STATSGO2","US","United States","s9011","Wint-Westvaco-Teagulf-Tasselman-Rogrube-Huguston-Haterton (s9011)",55,"Frigid","Ustic","Aridic","Frigid-Aridic","Aridic bordering on Ustic","Frigid/Aridic bordering on Ustic","Cool/dry bordering on summer moist",2,"Moderate"
-115.6058188,41.91228122,483,0,1,0,"cold.Pwinter","mid",42,176,43,7602,271,-136,407,-41,138,142,-53,380,43,17,27,125,59,72,114,2062,"MZ IV","Snake River Plain Management Zone","80","Northern Basin and Range","10.1.3","Northern Basin and Range","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Sagebrush steppe","25: Sagebrush",-109.7710188,38.15358122,297,298,"196,645",196645,178156,2384179,"gSSURGO","UT688","Canyonlands National Park, Utah","110","Rizno-Ignacio complex, 2 to 15 percent slopes",85,"Mesic","Ustic","Aridic","Mesic-Aridic","Aridic bordering on Ustic","Mesic/Aridic bordering on Ustic","Warm/dry bordering on summer moist",3,"Low"
